entidad,record_id,record_type,source_sheet,source_row,project_id,project_name,project_name_raw,project_type,product_label,template_key,process,activity_type,task_id,task_name,task_hours,task_start_date,task_end_date,task_done,task_status,task_priority,task_owner,task_overdue,task_notes,template_task_key,meeting_id,meeting_name,meeting_date,meeting_time,meeting_type,meeting_status,meeting_attendees,meeting_notes,communication_id,communication_date,communication_time,communication_type,communication_result,communication_notes,invoice_id,invoice_name,invoice_amount,invoice_sent_date,invoice_due_date,invoice_status,invoice_notes,user_id,user_name,user_role,config_group,config_key,config_value,config_definition,metric_name,metric_value,raw_row_json,raw_formulas_json,project_template_key,template_relation_type,template_match_status,template_process_key,template_activity_key
proyectos,PRJ0022,project,🗂️Base de datos del proyecto,43,PRJ0022,INPEC,INPEC,Implementación,Campuspack,implementation_campuspack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""INPEC"", ""project_name"": ""INPEC"", ""project_category"": ""Implementación"", ""project_status"": ""En curso"", ""project_priority"": ""Alto"", ""product_label"": ""Campuspack"", ""project_start_date"": ""2025-11-05"", ""project_due_date"": ""2026-02-23"", ""project_end_date"": ""2026-07-01"", ""project_progress"": 0.7, ""project_done"": false, ""project_owner"": ""Carmen Donoso"", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": ""Carmen Donoso"", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 60.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},implementation_campuspack,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0023,project,🗂️Base de datos del proyecto,44,PRJ0023,Contraloria,Contraloria,Soporte,Schoolpack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Contraloria"", ""project_name"": ""Contraloria"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Alto"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 20.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0024,project,🗂️Base de datos del proyecto,45,PRJ0024,Nuevo Gimnasio School,Nuevo Gimnasio School,Soporte,Schoolpack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Nuevo Gimnasio School"", ""project_name"": ""Nuevo Gimnasio School"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Medio"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 8.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0025,project,🗂️Base de datos del proyecto,46,PRJ0025,Universidad de Envigado,Universidad de Envigado,Implementación,Campuspack,implementation_campuspack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Universidad de Envigado"", ""project_name"": ""Universidad de Envigado"", ""project_category"": ""Implementación"", ""project_status"": ""En curso"", ""project_priority"": ""Alto"", ""product_label"": ""Campuspack"", ""project_start_date"": ""2025-10-15"", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.17, ""project_done"": false, ""project_owner"": ""Julian Sanchez "", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": ""Julian Sanchez "", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 28.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},implementation_campuspack,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0026,project,🗂️Base de datos del proyecto,47,PRJ0026,Corp.Edu Adventista,Corp.Edu Adventista,Implementación,Schoolpack,implementation_schoolpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Corp.Edu Adventista"", ""project_name"": ""Corp.Edu Adventista"", ""project_category"": ""Implementación"", ""project_status"": ""En curso"", ""project_priority"": ""Alto"", ""product_label"": ""Schoolpack"", ""project_start_date"": ""2025-11-21"", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.56, ""project_done"": false, ""project_owner"": ""Carmen Donoso"", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": ""Carmen Donoso"", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 42.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},implementation_schoolpack,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0027,project,🗂️Base de datos del proyecto,48,PRJ0027,Casa sobre la Roca - Nuevo Gimnasio Cristiano,Casa sobre la Roca - Nuevo Gimnasio Cristiano,Soporte,Schoolpack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Casa sobre la Roca - Nuevo Gimnasio Cristiano"", ""project_name"": ""Casa sobre la Roca - Nuevo Gimnasio Cristiano"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Medio"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 19.0, ""overdue_task_count"": 1.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0028,project,🗂️Base de datos del proyecto,49,PRJ0028,Jalam,Jalam,Implementación,Schoolpack,implementation_schoolpack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Jalam"", ""project_name"": ""Jalam"", ""project_category"": ""Implementación"", ""project_status"": ""Hecho"", ""project_priority"": ""Medio"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 6.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},implementation_schoolpack,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0029,project,🗂️Base de datos del proyecto,50,PRJ0029,UNITEC,UNITEC,Soporte,Campuspack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""UNITEC"", ""project_name"": ""UNITEC"", ""project_category"": ""Soporte"", ""project_status"": ""Hecho"", ""project_priority"": ""Medio"", ""product_label"": ""Campuspack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 1.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0030,project,🗂️Base de datos del proyecto,51,PRJ0030,Comfenalco,Comfenalco ,Soporte,Campuspack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Comfenalco "", ""project_name"": ""Comfenalco"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Medio"", ""product_label"": ""Campuspack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 3.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0031,project,🗂️Base de datos del proyecto,52,PRJ0031,Colegio Refous,Colegio Refous,Soporte,Schoolpack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Colegio Refous"", ""project_name"": ""Colegio Refous"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Medio"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 42.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0032,project,🗂️Base de datos del proyecto,53,PRJ0032,Americano Barranquilla,Americano Barranquilla,Soporte,Schoolpack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Americano Barranquilla"", ""project_name"": ""Americano Barranquilla"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Medio"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 6.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0033,project,🗂️Base de datos del proyecto,54,PRJ0033,Binet,Binet,Soporte,Schoolpack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Binet"", ""project_name"": ""Binet"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Medio"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 7.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0034,project,🗂️Base de datos del proyecto,55,PRJ0034,Incolmotos - Escuelas Musicales,Incolmotos - Escuelas Musicales,Implementación,Campuspack,implementation_campuspack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Incolmotos - Escuelas Musicales"", ""project_name"": ""Incolmotos - Escuelas Musicales"", ""project_category"": ""Implementación"", ""project_status"": ""En curso"", ""project_priority"": ""Alto"", ""product_label"": ""Campuspack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.44, ""project_done"": false, ""project_owner"": ""Sebastian Ballesteros"", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": ""Sebastian Ballesteros"", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 30.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},implementation_campuspack,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0035,project,🗂️Base de datos del proyecto,56,PRJ0035,Franciscanos,Franciscanos,Soporte,Schoolpack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Franciscanos"", ""project_name"": ""Franciscanos"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Medio"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 3.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
proyectos,PRJ0036,project,🗂️Base de datos del proyecto,57,PRJ0036,Colegio Parroquial San Buenaventura,Colegio Parroquial San Buenaventura,Soporte,Schoolpack,support,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""project_name_raw"": ""Colegio Parroquial San Buenaventura"", ""project_name"": ""Colegio Parroquial San Buenaventura"", ""project_category"": ""Soporte"", ""project_status"": ""En curso"", ""project_priority"": ""Medio"", ""product_label"": ""Schoolpack"", ""project_start_date"": """", ""project_due_date"": """", ""project_end_date"": """", ""project_progress"": 0.0, ""project_done"": false, ""project_owner"": """", ""project_collaborators"": """", ""project_estimated_value"": ""$"", ""project_document_links"": """", ""project_status_update"": """", ""raci_responsible"": """", ""raci_accountable"": """", ""raci_consulted"": """", ""raci_informed"": """", ""task_count"": 3.0, ""overdue_task_count"": 0.0, ""meeting_count"": 0.0, ""call_count"": 0.0, ""email_count"": 0.0, ""communication_count"": 0.0, ""next_meeting_date"": ""N/A"", ""last_meeting_date"": ""N/A"", ""last_meeting_notes"": """", ""last_communication_date"": ""N/A"", ""last_communication_type"": """", ""last_communication_notes"": """"}",{},support,PROJECT_TO_TEMPLATE,DIRECT_PROJECT_TEMPLATE_BINDING,,
